  0.1081798   -3.4798898
  0.1094780   -3.4794419
  0.1107917   -3.4789833
  0.1121212   -3.4785136
  0.1134667   -3.4780327
  0.1148283   -3.4775403
  0.1162062   -3.4770360
  0.1176007   -3.4765196
  0.1190119   -3.4759908
  0.1204401   -3.4754493
  0.1218853   -3.4748948
  0.1233480   -3.4743271
  0.1248281   -3.4737457
  0.1263261   -3.4731503
  0.1278420   -3.4725407
  0.1293761   -3.4719165
  0.1309286   -3.4712773
  0.1324998   -3.4706228
  0.1340898   -3.4699526
  0.1356988   -3.4692664
  0.1373272   -3.4685637
  0.1389751   -3.4678442
  0.1406428   -3.4671074
  0.1423306   -3.4663531
  0.1440385   -3.4655806
  0.1457670   -3.4647897
  0.1475162   -3.4639799
  0.1492864   -3.4631506
  0.1510778   -3.4623016
  0.1528908   -3.4614323
  0.1547254   -3.4605422
  0.1565822   -3.4596308
  0.1584611   -3.4586976
  0.1603627   -3.4577422
  0.1622870   -3.4567639
  0.1642345   -3.4557623
  0.1662053   -3.4547368
  0.1681997   -3.4536868
  0.1702181   -3.4526118
  0.1722608   -3.4515111
  0.1743279   -3.4503842
  0.1764198   -3.4492305
  0.1785369   -3.4480492
  0.1806793   -3.4468399
  0.1828475   -3.4456017
  0.1850416   -3.4443341
  0.1872621   -3.4430364
  0.1895093   -3.4417077
  0.1917834   -3.4403475
  0.1940848   -3.4389550
  0.1964138   -3.4375294
  0.1987708   -3.4360699
  0.2011560   -3.4345758
  0.2035699   -3.4330463
  0.2060127   -3.4314805
  0.2084849   -3.4298775
  0.2109867   -3.4282366
  0.2135185   -3.4265569
  0.2160808   -3.4248374
  0.2186737   -3.4230771
  0.2212978   -3.4212753
  0.2239534   -3.4194309
  0.2266408   -3.4175429
  0.2293605   -3.4156104
  0.2321128   -3.4136322
  0.2348982   -3.4116074
  0.2377170   -3.4095349
  0.2405696   -3.4074135
  0.2434564   -3.4052423
  0.2463779   -3.4030199
  0.2493344   -3.4007453
  0.2523264   -3.3984172
  0.2553544   -3.3960345
  0.2584186   -3.3935959
  0.2615196   -3.3911000
  0.2646579   -3.3885458
  0.2678338   -3.3859317
  0.2710478   -3.3832564
  0.2743003   -3.3805186
  0.2775919   -3.3777169
  0.2809230   -3.3748498
  0.2842941   -3.3719158
  0.2877057   -3.3689135
  0.2911581   -3.3658413
  0.2946520   -3.3626976
  0.2981878   -3.3594809
  0.3017661   -3.3561895
  0.3053873   -3.3528218
  0.3090519   -3.3493761
  0.3127606   -3.3458506
  0.3165137   -3.3422437
  0.3203119   -3.3385534
  0.3241556   -3.3347780
  0.3280455   -3.3309157
  0.3319820   -3.3269644
  0.3359658   -3.3229224
  0.3399974   -3.3187875
  0.3440773   -3.3145578
  0.3482063   -3.3102313
  0.3523848   -3.3058059
  0.3566134   -3.3012794
  0.3608927   -3.2966497
  0.3652234   -3.2919146
  0.3696061   -3.2870718
  0.3740414   -3.2821191
  0.3785299   -3.2770541
  0.3830723   -3.2718745
  0.3876691   -3.2665780
  0.3923212   -3.2611619
  0.3970290   -3.2556239
  0.4017934   -3.2499615
  0.4066149   -3.2441721
  0.4114943   -3.2382530
  0.4164322   -3.2322017
  0.4214294   -3.2260155
  0.4264865   -3.2196915
  0.4316044   -3.2132272
  0.4367836   -3.2066196
  0.4420250   -3.1998659
  0.4473293   -3.1929632
  0.4526973   -3.1859086
  0.4581296   -3.1786992
  0.4636272   -3.1713319
  0.4691907   -3.1638036
  0.4748210   -3.1561114
  0.4805189   -3.1482521
  0.4862851   -3.1402225
  0.4921205   -3.1320195
  0.4980259   -3.1236397
  0.5040023   -3.1150801
  0.5100503   -3.1063372
  0.5161709   -3.0974079
  0.5223649   -3.0882886
  0.5286333   -3.0789761
  0.5349769   -3.0694669
  0.5413966   -3.0597577
  0.5478934   -3.0498450
  0.5544681   -3.0397252
  0.5611217   -3.0293951
  0.5678552   -3.0188509
  0.5746695   -3.0080894
  0.5815655   -2.9971068
  0.5885443   -2.9858997
  0.5956068   -2.9744646
  0.6027541   -2.9627980
  0.6099871   -2.9508963
  0.6173070   -2.9387560
  0.6247147   -2.9263736
  0.6322113   -2.9137457
  0.6397978   -2.9008687
  0.6474754   -2.8877392
  0.6552451   -2.8743539
  0.6631080   -2.8607094
  0.6710653   -2.8468023
  0.6791181   -2.8326293
  0.6872675   -2.8181874
  0.6955147   -2.8034732
  0.7038609   -2.7884837
  0.7123072   -2.7732159
  0.7208549   -2.7576669
  0.7295052   -2.7418338
  0.7382592   -2.7257139
  0.7471183   -2.7093046
  0.7560838   -2.6926034
  0.7651568   -2.6756080
  0.7743386   -2.6583160
  0.7836307   -2.6407254
  0.7930343   -2.6228344
  0.8025507   -2.6046411
  0.8121813   -2.5861441
  0.8219275   -2.5673419
  0.8317906   -2.5482335
  0.8417721   -2.5288178
  0.8518734   -2.5090943
  0.8620958   -2.4890625
  0.8724410   -2.4687223
  0.8829103   -2.4480738
  0.8935052   -2.4271173
  0.9042273   -2.4058538
  0.9150780   -2.3842843
  0.9260589   -2.3624101
  0.9371716   -2.3402332
  0.9484177   -2.3177556
  0.9597987   -2.2949801
  0.9713163   -2.2719095
  0.9829721   -2.2485475
  0.9947677   -2.2248979
  1.0067050   -2.2009651
  1.0187854   -2.1767540
  1.0310108   -2.1522701
  1.0433830   -2.1275193
  1.0559036   -2.1025082
  1.0685744   -2.0772439
  1.0813973   -2.0517340
  1.0943741   -2.0259869
  1.1075066   -2.0000116
  1.1207966   -1.9738177
  1.1342462   -1.9474153
  1.1478572   -1.9208156
  1.1616314   -1.8940300
  1.1755710   -1.8670710
  1.1896779   -1.8399517
  1.2039540   -1.8126857
  1.2184015   -1.7852877
  1.2330223   -1.7577728
  1.2478185   -1.7301571
  1.2627924   -1.7024572
  1.2779459   -1.6746905
  1.2932812   -1.6468751
  1.3088006   -1.6190298
  1.3245062   -1.5911741
  1.3404003   -1.5633280
  1.3564851   -1.5355122
  1.3727629   -1.5077479
  1.3892361   -1.4800566
  1.4059069   -1.4524606
  1.4227778   -1.4249822
  1.4398511   -1.3976441
  1.4571293   -1.3704691
  1.4746149   -1.3434801
  1.4923103   -1.3166998
  1.5102180   -1.2901506
  1.5283406   -1.2638547
  1.5466807   -1.2378334
  1.5652408   -1.2121074
  1.5840237   -1.1866961
  1.6030320   -1.1616176
  1.6222684   -1.1368884
  1.6417356   -1.1125216
  1.6614365   -1.0885262
  1.6813737   -1.0649075
  1.7015502   -1.0416681
  1.7219688   -1.0188083
  1.7426324   -0.9963266
  1.7635440   -0.9742205
  1.7847065   -0.9524867
  1.8061230   -0.9311215
  1.8277965   -0.9101208
  1.8497300   -0.8894807
  1.8719268   -0.8691972
  1.8943899   -0.8492666
  1.9171226   -0.8296853
  1.9401281   -0.8104500
  1.9634096   -0.7915577
  1.9869705   -0.7730054
  2.0108142   -0.7547902
  2.0349439   -0.7369095
  2.0593633   -0.7193608
  2.0840756   -0.7021415
  2.1090845   -0.6852490
  2.1343935   -0.6686807
  2.1600063   -0.6524339
  2.1859263   -0.6365059
  2.2121575   -0.6208939
  2.2387033   -0.6055949
  2.2655678   -0.5906057
  2.2927546   -0.5759232
  2.3202676   -0.5615438
  2.3481109   -0.5474641
  2.3762882   -0.5336804
  2.4048036   -0.5201888
  2.4336613   -0.5069855
  2.4628652   -0.4940663
  2.4924196   -0.4814271
  2.5223286   -0.4690636
  2.5525966   -0.4569715
  2.5832277   -0.4451463
  2.6142265   -0.4335835
  2.6455972   -0.4222788
  2.6773444   -0.4112275
  2.7094725   -0.4004252
  2.7419862   -0.3898672
  2.7748900   -0.3795493
  2.8081887   -0.3694669
  2.8418869   -0.3596156
  2.8759896   -0.3499913
  2.9105015   -0.3405896
  2.9454275   -0.3314067
  2.9807726   -0.3224385
  3.0165419   -0.3136812
  3.0527404   -0.3051311
  3.0893733   -0.2967848
  3.1264458   -0.2886390
  3.1639631   -0.2806903
  3.2019307   -0.2729359
  3.2403538   -0.2653727
  3.2792381   -0.2579982
  3.3185889   -0.2508097
  3.3584120   -0.2438048
  3.3987129   -0.2369811
  3.4394975   -0.2303365
  3.4807715   -0.2238688
  3.5225407   -0.2175759
  3.5648112   -0.2114558
  3.6075889   -0.2055065
  3.6508800   -0.1997260
  3.6946906   -0.1941122
  3.7390269   -0.1886630
  3.7838952   -0.1833764
  3.8293019   -0.1782499
  3.8752535   -0.1732815
  3.9217566   -0.1684684
  3.9688177   -0.1638082
  4.0164435   -0.1592982
  4.0646408   -0.1549354
  4.1134165   -0.1507168
  4.1627775   -0.1466391
  4.2127308   -0.1426992
  4.2632836   -0.1388933
  4.3144430   -0.1352179
  4.3662163   -0.1316692
  4.4186109   -0.1282433
  4.4716342   -0.1249360
  4.5252938   -0.1217432
  4.5795974   -0.1186607
  4.6345525   -0.1156841
  4.6901672   -0.1128089
  4.7464492   -0.1100308
  4.8034066   -0.1073453
  4.8610474   -0.1047478
  4.9193800   -0.1022337
  4.9784126   -0.0997987
  5.0381535   -0.0974382
  5.0986114   -0.0951479
  5.1597947   -0.0929233
  5.2217122   -0.0907602
  5.2843728   -0.0886545
  5.3477853   -0.0866021
  5.4119587   -0.0845991
  5.4769022   -0.0826418
  5.5426250   -0.0807265
  5.6091365   -0.0788499
  5.6764462   -0.0770087
  5.7445635   -0.0751999
  5.8134983   -0.0734207
  5.8832602   -0.0716686
  5.9538594   -0.0699413
  6.0253057   -0.0682366
  6.0976094   -0.0665527
  6.1707807   -0.0648881
  6.2448300   -0.0632413
  6.3197680   -0.0616113
  6.3956052   -0.0599972
  6.4723525   -0.0583983
  6.5500207   -0.0568143
  6.6286209   -0.0552449
  6.7081644   -0.0536902
  6.7886624   -0.0521502
  6.8701263   -0.0506253
  6.9525678   -0.0491159
  7.0359987   -0.0476227
  7.1204306   -0.0461462
  7.2058758   -0.0446874
  7.2923463   -0.0432469
  7.3798545   -0.0418257
  7.4684127   -0.0404247
  7.5580337   -0.0390447
  7.6487301   -0.0376868
  7.7405148   -0.0363519
  7.8334010   -0.0350407
  7.9274018   -0.0337541
  8.0225307   -0.0324929
  8.1188010   -0.0312579
  8.2162266   -0.0300497
  8.3148214   -0.0288688
  8.4145992   -0.0277159
  8.5155744   -0.0265913
  8.6177613   -0.0254955
  8.7211744   -0.0244287
  8.8258285   -0.0233912
  8.9317385   -0.0223831
  9.0389193   -0.0214045
  9.1473864   -0.0204554
  9.2571550   -0.0195358
  9.3682409   -0.0186454
  9.4806597   -0.0177843
  9.5944277   -0.0169520
  9.7095608   -0.0161483
  9.8260755   -0.0153730
  9.9439884   -0.0146255
 10.0633163   -0.0139056
 10.1840761   -0.0132127
 10.3062850   -0.0125463
 10.4299604   -0.0119059
 10.5551199   -0.0112911
 10.6817814   -0.0107011
 10.8099628   -0.0101355
 10.9396823   -0.0095937
 11.0709585   -0.0090750
 11.2038100   -0.0085787
 11.3382557   -0.0081044
 11.4743148   -0.0076513
 11.6120066   -0.0072188
 11.7513506   -0.0068063
 11.8923669   -0.0064132
 12.0350753   -0.0060387
 12.1794962   -0.0056823
 12.3256501   -0.0053433
 12.4735579   -0.0050211
 12.6232406   -0.0047151
 12.7747195   -0.0044248
 12.9280161   -0.0041494
 13.0831523   -0.0038884
 13.2401501   -0.0036413
 13.3990320   -0.0034074
 13.5598203   -0.0031863
 13.7225382   -0.0029774
 13.8872086   -0.0027801
 14.0538551   -0.0025940
 14.2225014   -0.0024185
 14.3931714   -0.0022532
 14.5658895   -0.0020976
 14.7406801   -0.0019513
 14.9175683   -0.0018137
 15.0965791   -0.0016845
 15.2777381   -0.0015633
 15.4610709   -0.0014497
 15.6466038   -0.0013432
 15.8343630   -0.0012435
 16.0243754   -0.0011503
 16.2166679   -0.0010631
 16.4112679   -0.0009817
 16.6082031   -0.0009058
 16.8075016   -0.0008351
 17.0091916   -0.0007691
 17.2133019   -0.0007078
 17.4198615   -0.0006508
 17.6288998   -0.0005978
 17.8404466   -0.0005486
 18.0545320   -0.0005030
 18.2711864   -0.0004608
 18.4904406   -0.0004217
 18.7123259   -0.0003856
 18.9368738   -0.0003522
 19.1641163   -0.0003214
 19.3940857   -0.0002930
 19.6268147   -0.0002668
 19.8623365   -0.0002427
 20.1006845   -0.0002206
 20.3418928   -0.0002003
 20.5859955   -0.0001816
 20.8330274   -0.0001646
 21.0830237   -0.0001489
 21.3360200   -0.0001346
 21.5920523   -0.0001216
 21.8511569   -0.0001097
 22.1133708   -0.0000988
 22.3787312   -0.0000889
 22.6472760   -0.0000799
 22.9190433   -0.0000718
 23.1940718   -0.0000644
 23.4724007   -0.0000576
 23.7540695   -0.0000516
 24.0391183   -0.0000461
 24.3275878   -0.0000411
 24.6195188   -0.0000366
 24.9149530   -0.0000326
 25.2139325   -0.0000290
 25.5164997   -0.0000257
 25.8226977   -0.0000228
 26.1325700   -0.0000202
 26.4461609   -0.0000179
 26.7635148   -0.0000158
 27.0846770   -0.0000139
 27.4096931   -0.0000123
 27.7386094   -0.0000108
 28.0714727   -0.0000095
 28.4083304   -0.0000083
 28.7492304   -0.0000073
 29.0942211   -0.0000064
 29.4433518   -0.0000055
 29.7966720   -0.0000048
 30.1542321   -0.0000042
 30.5160829   -0.0000037
 30.8822759   -0.0000032
 31.2528632   -0.0000027
 31.6278975   -0.0000024
 32.0074323   -0.0000021
 32.3915215   -0.0000000
 32.7802197   -0.0000000
 33.1735824   -0.0000000
 33.5716654   -0.0000000
 33.9745253   -0.0000000
 34.3822197   -0.0000000
 34.7948063   -0.0000000
 35.2123440   -0.0000000
 35.6348921   -0.0000000
 36.0625108   -0.0000000
 36.4952609   -0.0000000
 36.9332041   -0.0000000
 37.3764025   -0.0000000
 37.8249193   -0.0000000
 38.2788184   -0.0000000
 38.7381642   -0.0000000
 39.2030222   -0.0000000
 39.6734584   -0.0000000
